"variant_name","country_code","year_week","new_cases","number_deaths"
Lambda,IE,"2022-16",8076,682
Mu,IE,"2022-16",8076,682
Omicron,IE,"2022-16",56532,682
Other,IE,"2022-16",8076,682
Theta,IE,"2022-16",8076,682
UNK,IE,"2022-16",8076,682
XD,IE,"2022-16",8076,682
XF,IE,"2022-16",8076,682
Zeta,IE,"2022-16",8076,682
A.23.1+E484K,IE,"2022-17",6095,659
A.27,IE,"2022-17",6095,659
A.28,IE,"2022-17",6095,659
Alpha,IE,"2022-17",24380,659
AT.1,IE,"2022-17",6095,659
AV.1,IE,"2022-17",6095,659
B.1.1.318,IE,"2022-17",6095,659
B.1.1.519,IE,"2022-17",6095,659
B.1.214.2,IE,"2022-17",6095,659
B.1.526,IE,"2022-17",6095,659
B.1.616,IE,"2022-17",6095,659
B.1.617.3,IE,"2022-17",6095,659
B.1.620,IE,"2022-17",6095,659
B.1.640,IE,"2022-17",6095,659
Beta,IE,"2022-17",18285,659
C.1.2,IE,"2022-17",6095,659
C.16,IE,"2022-17",6095,659
C.36+L452R,IE,"2022-17",6095,659
Delta,IE,"2022-17",36570,659
Epsilon,IE,"2022-17",6095,659
Eta,IE,"2022-17",6095,659
Gamma,IE,"2022-17",12190,659
Kappa,IE,"2022-17",6095,659
Lambda,IE,"2022-17",6095,659
Mu,IE,"2022-17",6095,659
Omicron,IE,"2022-17",42665,659
Other,IE,"2022-17",6095,659
Theta,IE,"2022-17",6095,659
UNK,IE,"2022-17",6095,659
XD,IE,"2022-17",6095,659
XF,IE,"2022-17",6095,659
Zeta,IE,"2022-17",6095,659
A.23.1+E484K,IE,"2022-18",5624,600
A.27,IE,"2022-18",5624,600
A.28,IE,"2022-18",5624,600
Alpha,IE,"2022-18",22496,600
AT.1,IE,"2022-18",5624,600
AV.1,IE,"2022-18",5624,600
B.1.1.318,IE,"2022-18",5624,600
B.1.1.519,IE,"2022-18",5624,600
B.1.214.2,IE,"2022-18",5624,600
B.1.526,IE,"2022-18",5624,600
B.1.616,IE,"2022-18",5624,600
B.1.617.3,IE,"2022-18",5624,600
B.1.620,IE,"2022-18",5624,600
B.1.640,IE,"2022-18",5624,600
Beta,IE,"2022-18",16872,600
C.1.2,IE,"2022-18",5624,600
C.16,IE,"2022-18",5624,600
C.36+L452R,IE,"2022-18",5624,600
Delta,IE,"2022-18",33744,600
Epsilon,IE,"2022-18",5624,600
Eta,IE,"2022-18",5624,600
Gamma,IE,"2022-18",11248,600
Kappa,IE,"2022-18",5624,600
Lambda,IE,"2022-18",5624,600
Mu,IE,"2022-18",5624,600
Omicron,IE,"2022-18",39368,600
Other,IE,"2022-18",5624,600
Theta,IE,"2022-18",5624,600
UNK,IE,"2022-18",5624,600
XD,IE,"2022-18",5624,600
XF,IE,"2022-18",5624,600
Zeta,IE,"2022-18",5624,600
A.23.1+E484K,IE,"2022-19",4443,0
A.27,IE,"2022-19",4443,0
A.28,IE,"2022-19",4443,0
Alpha,IE,"2022-19",17772,0
AT.1,IE,"2022-19",4443,0
AV.1,IE,"2022-19",4443,0
B.1.1.318,IE,"2022-19",4443,0
B.1.1.519,IE,"2022-19",4443,0
B.1.214.2,IE,"2022-19",4443,0
B.1.526,IE,"2022-19",4443,0
B.1.616,IE,"2022-19",4443,0
B.1.617.3,IE,"2022-19",4443,0
B.1.620,IE,"2022-19",4443,0
B.1.640,IE,"2022-19",4443,0
Beta,IE,"2022-19",13329,0
C.1.2,IE,"2022-19",4443,0
C.16,IE,"2022-19",4443,0
C.36+L452R,IE,"2022-19",4443,0
Delta,IE,"2022-19",26658,0
Epsilon,IE,"2022-19",4443,0
Eta,IE,"2022-19",4443,0
Gamma,IE,"2022-19",8886,0
Kappa,IE,"2022-19",4443,0
Lambda,IE,"2022-19",4443,0
Mu,IE,"2022-19",4443,0
Omicron,IE,"2022-19",31101,0
Other,IE,"2022-19",4443,0
Theta,IE,"2022-19",4443,0
UNK,IE,"2022-19",4443,0
XD,IE,"2022-19",4443,0
XF,IE,"2022-19",4443,0
Zeta,IE,"2022-19",4443,0
A.23.1+E484K,IE,"2022-20",4087,0
A.27,IE,"2022-20",4087,0
A.28,IE,"2022-20",4087,0
Alpha,IE,"2022-20",16348,0
AT.1,IE,"2022-20",4087,0
AV.1,IE,"2022-20",4087,0
B.1.1.318,IE,"2022-20",4087,0
B.1.1.519,IE,"2022-20",4087,0
B.1.214.2,IE,"2022-20",4087,0
B.1.526,IE,"2022-20",4087,0
B.1.616,IE,"2022-20",4087,0
B.1.617.3,IE,"2022-20",4087,0
B.1.620,IE,"2022-20",4087,0
B.1.640,IE,"2022-20",4087,0
Beta,IE,"2022-20",12261,0
C.1.2,IE,"2022-20",4087,0
C.16,IE,"2022-20",4087,0
C.36+L452R,IE,"2022-20",4087,0
Delta,IE,"2022-20",24522,0
Epsilon,IE,"2022-20",4087,0
Eta,IE,"2022-20",4087,0
Gamma,IE,"2022-20",8174,0
Kappa,IE,"2022-20",4087,0
Lambda,IE,"2022-20",4087,0
Mu,IE,"2022-20",4087,0
Omicron,IE,"2022-20",28609,0
Other,IE,"2022-20",4087,0
Theta,IE,"2022-20",4087,0
UNK,IE,"2022-20",4087,0
XD,IE,"2022-20",4087,0
XF,IE,"2022-20",4087,0
Zeta,IE,"2022-20",4087,0
A.23.1+E484K,IS,"2020-01",0,57
A.27,IS,"2020-01",0,57
A.28,IS,"2020-01",0,57
Alpha,IS,"2020-01",0,57
AT.1,IS,"2020-01",0,57
AV.1,IS,"2020-01",0,57
B.1.1.318,IS,"2020-01",0,57
B.1.1.519,IS,"2020-01",0,57
B.1.214.2,IS,"2020-01",0,57
B.1.526,IS,"2020-01",0,57
B.1.616,IS,"2020-01",0,57
B.1.617.3,IS,"2020-01",0,57
B.1.620,IS,"2020-01",0,57
B.1.640,IS,"2020-01",0,57
Beta,IS,"2020-01",0,57
C.1.2,IS,"2020-01",0,57
C.16,IS,"2020-01",0,57
C.36+L452R,IS,"2020-01",0,57
Delta,IS,"2020-01",0,57
Epsilon,IS,"2020-01",0,57
Eta,IS,"2020-01",0,57
Gamma,IS,"2020-01",0,57
Kappa,IS,"2020-01",0,57
Lambda,IS,"2020-01",0,57
Mu,IS,"2020-01",0,57
Omicron,IS,"2020-01",0,57
Other,IS,"2020-01",0,57
Theta,IS,"2020-01",0,57
UNK,IS,"2020-01",0,57
XD,IS,"2020-01",0,57
XF,IS,"2020-01",0,57
Zeta,IS,"2020-01",0,57
A.23.1+E484K,IS,"2020-02",0,55
A.27,IS,"2020-02",0,55
A.28,IS,"2020-02",0,55
Alpha,IS,"2020-02",0,55
AT.1,IS,"2020-02",0,55
AV.1,IS,"2020-02",0,55
B.1.1.318,IS,"2020-02",0,55
B.1.1.519,IS,"2020-02",0,55
B.1.214.2,IS,"2020-02",0,55
B.1.526,IS,"2020-02",0,55
B.1.616,IS,"2020-02",0,55
B.1.617.3,IS,"2020-02",0,55
B.1.620,IS,"2020-02",0,55
B.1.640,IS,"2020-02",0,55
Beta,IS,"2020-02",0,55
C.1.2,IS,"2020-02",0,55
C.16,IS,"2020-02",0,55
C.36+L452R,IS,"2020-02",0,55
Delta,IS,"2020-02",0,55
Epsilon,IS,"2020-02",0,55
Eta,IS,"2020-02",0,55
Gamma,IS,"2020-02",0,55
Kappa,IS,"2020-02",0,55
Lambda,IS,"2020-02",0,55
Mu,IS,"2020-02",0,55
Omicron,IS,"2020-02",0,55
Other,IS,"2020-02",0,55
Theta,IS,"2020-02",0,55
UNK,IS,"2020-02",0,55
XD,IS,"2020-02",0,55
XF,IS,"2020-02",0,55
Zeta,IS,"2020-02",0,55
A.23.1+E484K,IS,"2020-03",0,52
A.27,IS,"2020-03",0,52
A.28,IS,"2020-03",0,52
Alpha,IS,"2020-03",0,52
AT.1,IS,"2020-03",0,52
AV.1,IS,"2020-03",0,52
B.1.1.318,IS,"2020-03",0,52
B.1.1.519,IS,"2020-03",0,52
B.1.214.2,IS,"2020-03",0,52
B.1.526,IS,"2020-03",0,52
B.1.616,IS,"2020-03",0,52
B.1.617.3,IS,"2020-03",0,52
B.1.620,IS,"2020-03",0,52
B.1.640,IS,"2020-03",0,52
Beta,IS,"2020-03",0,52
C.1.2,IS,"2020-03",0,52
C.16,IS,"2020-03",0,52
C.36+L452R,IS,"2020-03",0,52
Delta,IS,"2020-03",0,52
Epsilon,IS,"2020-03",0,52
Eta,IS,"2020-03",0,52
Gamma,IS,"2020-03",0,52
Kappa,IS,"2020-03",0,52
Lambda,IS,"2020-03",0,52
Mu,IS,"2020-03",0,52
Omicron,IS,"2020-03",0,52
Other,IS,"2020-03",0,52
Theta,IS,"2020-03",0,52
UNK,IS,"2020-03",0,52
XD,IS,"2020-03",0,52
XF,IS,"2020-03",0,52
Zeta,IS,"2020-03",0,52
A.23.1+E484K,IS,"2020-04",0,55
A.27,IS,"2020-04",0,55
A.28,IS,"2020-04",0,55
Alpha,IS,"2020-04",0,55
AT.1,IS,"2020-04",0,55
AV.1,IS,"2020-04",0,55
B.1.1.318,IS,"2020-04",0,55
B.1.1.519,IS,"2020-04",0,55
B.1.214.2,IS,"2020-04",0,55
B.1.526,IS,"2020-04",0,55
B.1.616,IS,"2020-04",0,55
B.1.617.3,IS,"2020-04",0,55
B.1.620,IS,"2020-04",0,55
B.1.640,IS,"2020-04",0,55
Beta,IS,"2020-04",0,55
C.1.2,IS,"2020-04",0,55
C.16,IS,"2020-04",0,55
C.36+L452R,IS,"2020-04",0,55
Delta,IS,"2020-04",0,55
Epsilon,IS,"2020-04",0,55
Eta,IS,"2020-04",0,55
Gamma,IS,"2020-04",0,55
Kappa,IS,"2020-04",0,55
Lambda,IS,"2020-04",0,55
Mu,IS,"2020-04",0,55
Omicron,IS,"2020-04",0,55
Other,IS,"2020-04",0,55
Theta,IS,"2020-04",0,55
UNK,IS,"2020-04",0,55
XD,IS,"2020-04",0,55
XF,IS,"2020-04",0,55
Zeta,IS,"2020-04",0,55
A.23.1+E484K,IS,"2020-05",0,39
A.27,IS,"2020-05",0,39
A.28,IS,"2020-05",0,39
Alpha,IS,"2020-05",0,39
AT.1,IS,"2020-05",0,39
AV.1,IS,"2020-05",0,39
B.1.1.318,IS,"2020-05",0,39
B.1.1.519,IS,"2020-05",0,39
B.1.214.2,IS,"2020-05",0,39
B.1.526,IS,"2020-05",0,39
B.1.616,IS,"2020-05",0,39
B.1.617.3,IS,"2020-05",0,39
B.1.620,IS,"2020-05",0,39
B.1.640,IS,"2020-05",0,39
Beta,IS,"2020-05",0,39
C.1.2,IS,"2020-05",0,39
C.16,IS,"2020-05",0,39
C.36+L452R,IS,"2020-05",0,39
Delta,IS,"2020-05",0,39
Epsilon,IS,"2020-05",0,39
Eta,IS,"2020-05",0,39
Gamma,IS,"2020-05",0,39
Kappa,IS,"2020-05",0,39
Lambda,IS,"2020-05",0,39
Mu,IS,"2020-05",0,39
Omicron,IS,"2020-05",0,39
Other,IS,"2020-05",0,39
Theta,IS,"2020-05",0,39
UNK,IS,"2020-05",0,39
XD,IS,"2020-05",0,39
XF,IS,"2020-05",0,39
Zeta,IS,"2020-05",0,39
A.23.1+E484K,IS,"2020-06",15,47
A.27,IS,"2020-06",15,47
A.28,IS,"2020-06",15,47
Alpha,IS,"2020-06",90,47
AT.1,IS,"2020-06",15,47
AV.1,IS,"2020-06",15,47
B.1.1.318,IS,"2020-06",15,47
B.1.1.519,IS,"2020-06",15,47
B.1.214.2,IS,"2020-06",15,47
B.1.526,IS,"2020-06",15,47
B.1.616,IS,"2020-06",30,47
B.1.617.3,IS,"2020-06",15,47
B.1.620,IS,"2020-06",15,47
B.1.640,IS,"2020-06",15,47
Beta,IS,"2020-06",60,47
C.1.2,IS,"2020-06",15,47
C.16,IS,"2020-06",15,47
C.36+L452R,IS,"2020-06",15,47
Delta,IS,"2020-06",105,47
Epsilon,IS,"2020-06",15,47
Eta,IS,"2020-06",15,47
Gamma,IS,"2020-06",45,47
Kappa,IS,"2020-06",15,47
Lambda,IS,"2020-06",15,47
Mu,IS,"2020-06",15,47
Omicron,IS,"2020-06",90,47
Other,IS,"2020-06",30,47
SGTF,IS,"2020-06",15,47
Theta,IS,"2020-06",15,47
UNK,IS,"2020-06",15,47
XD,IS,"2020-06",15,47
XF,IS,"2020-06",15,47
Zeta,IS,"2020-06",15,47
A.23.1+E484K,IS,"2020-07",0,49
A.27,IS,"2020-07",0,49
A.28,IS,"2020-07",0,49
Alpha,IS,"2020-07",0,49
AT.1,IS,"2020-07",0,49
AV.1,IS,"2020-07",0,49
B.1.1.318,IS,"2020-07",0,49
B.1.1.519,IS,"2020-07",0,49
B.1.214.2,IS,"2020-07",0,49
B.1.526,IS,"2020-07",0,49
B.1.616,IS,"2020-07",0,49
B.1.617.3,IS,"2020-07",0,49
B.1.620,IS,"2020-07",0,49
B.1.640,IS,"2020-07",0,49
Beta,IS,"2020-07",0,49
C.1.2,IS,"2020-07",0,49
C.16,IS,"2020-07",0,49
C.36+L452R,IS,"2020-07",0,49
Delta,IS,"2020-07",0,49
Epsilon,IS,"2020-07",0,49
Eta,IS,"2020-07",0,49
Gamma,IS,"2020-07",0,49
Kappa,IS,"2020-07",0,49
Lambda,IS,"2020-07",0,49
Mu,IS,"2020-07",0,49
Omicron,IS,"2020-07",0,49
Other,IS,"2020-07",0,49
Theta,IS,"2020-07",0,49
UNK,IS,"2020-07",0,49
XD,IS,"2020-07",0,49
XF,IS,"2020-07",0,49
Zeta,IS,"2020-07",0,49
A.23.1+E484K,IS,"2020-08",0,48
A.27,IS,"2020-08",0,48
A.28,IS,"2020-08",0,48
Alpha,IS,"2020-08",0,48
AT.1,IS,"2020-08",0,48
AV.1,IS,"2020-08",0,48
B.1.1.318,IS,"2020-08",0,48
B.1.1.519,IS,"2020-08",0,48
B.1.214.2,IS,"2020-08",0,48
B.1.526,IS,"2020-08",0,48
B.1.616,IS,"2020-08",0,48
B.1.617.3,IS,"2020-08",0,48
B.1.620,IS,"2020-08",0,48
B.1.640,IS,"2020-08",0,48
Beta,IS,"2020-08",0,48
C.1.2,IS,"2020-08",0,48
C.16,IS,"2020-08",0,48
C.36+L452R,IS,"2020-08",0,48
Delta,IS,"2020-08",0,48
Epsilon,IS,"2020-08",0,48
Eta,IS,"2020-08",0,48
Gamma,IS,"2020-08",0,48
Kappa,IS,"2020-08",0,48
Lambda,IS,"2020-08",0,48
Mu,IS,"2020-08",0,48
Omicron,IS,"2020-08",0,48
Other,IS,"2020-08",0,48
Theta,IS,"2020-08",0,48
UNK,IS,"2020-08",0,48
XD,IS,"2020-08",0,48
XF,IS,"2020-08",0,48
Zeta,IS,"2020-08",0,48
A.23.1+E484K,IS,"2020-09",7,43
A.27,IS,"2020-09",7,43
A.28,IS,"2020-09",7,43
Alpha,IS,"2020-09",28,43
AT.1,IS,"2020-09",7,43
AV.1,IS,"2020-09",7,43
B.1.1.318,IS,"2020-09",7,43
B.1.1.519,IS,"2020-09",7,43
B.1.214.2,IS,"2020-09",7,43
B.1.526,IS,"2020-09",7,43
B.1.616,IS,"2020-09",7,43
B.1.617.3,IS,"2020-09",7,43
B.1.620,IS,"2020-09",7,43
B.1.640,IS,"2020-09",7,43
Beta,IS,"2020-09",21,43
C.1.2,IS,"2020-09",7,43
C.16,IS,"2020-09",7,43
C.36+L452R,IS,"2020-09",7,43
Delta,IS,"2020-09",42,43
Epsilon,IS,"2020-09",7,43
Eta,IS,"2020-09",7,43
Gamma,IS,"2020-09",14,43
Kappa,IS,"2020-09",7,43
Lambda,IS,"2020-09",7,43
Mu,IS,"2020-09",7,43
Omicron,IS,"2020-09",42,43
Other,IS,"2020-09",7,43
Theta,IS,"2020-09",7,43
UNK,IS,"2020-09",7,43
XD,IS,"2020-09",7,43
XF,IS,"2020-09",7,43
Zeta,IS,"2020-09",7,43
A.23.1+E484K,IS,"2020-10",53,50
A.27,IS,"2020-10",53,50
A.28,IS,"2020-10",53,50
Alpha,IS,"2020-10",212,50
AT.1,IS,"2020-10",53,50
AV.1,IS,"2020-10",53,50
B.1.1.318,IS,"2020-10",53,50
B.1.1.519,IS,"2020-10",53,50
B.1.214.2,IS,"2020-10",53,50
B.1.526,IS,"2020-10",53,50
B.1.616,IS,"2020-10",53,50
B.1.617.3,IS,"2020-10",53,50
B.1.620,IS,"2020-10",53,50
B.1.640,IS,"2020-10",53,50
Beta,IS,"2020-10",159,50
C.1.2,IS,"2020-10",53,50
C.16,IS,"2020-10",53,50
C.36+L452R,IS,"2020-10",53,50
Delta,IS,"2020-10",318,50
Epsilon,IS,"2020-10",53,50
Eta,IS,"2020-10",53,50
Gamma,IS,"2020-10",106,50
Kappa,IS,"2020-10",53,50
Lambda,IS,"2020-10",53,50
Mu,IS,"2020-10",53,50
Omicron,IS,"2020-10",318,50
Other,IS,"2020-10",53,50
Theta,IS,"2020-10",53,50
UNK,IS,"2020-10",53,50
XD,IS,"2020-10",53,50
XF,IS,"2020-10",53,50
Zeta,IS,"2020-10",53,50
A.23.1+E484K,IS,"2020-11",117,42
A.27,IS,"2020-11",117,42
A.28,IS,"2020-11",117,42
Alpha,IS,"2020-11",468,42
AT.1,IS,"2020-11",117,42
AV.1,IS,"2020-11",117,42
B.1.1.318,IS,"2020-11",117,42
B.1.1.519,IS,"2020-11",117,42
B.1.214.2,IS,"2020-11",117,42
B.1.526,IS,"2020-11",117,42
B.1.616,IS,"2020-11",117,42
B.1.617.3,IS,"2020-11",117,42
B.1.620,IS,"2020-11",117,42
B.1.640,IS,"2020-11",117,42
Beta,IS,"2020-11",351,42
C.1.2,IS,"2020-11",117,42
C.16,IS,"2020-11",117,42
C.36+L452R,IS,"2020-11",117,42
Delta,IS,"2020-11",702,42
Epsilon,IS,"2020-11",117,42
Eta,IS,"2020-11",117,42
Gamma,IS,"2020-11",234,42
Kappa,IS,"2020-11",117,42
Lambda,IS,"2020-11",117,42
Mu,IS,"2020-11",117,42
Omicron,IS,"2020-11",702,42
Other,IS,"2020-11",117,42
Theta,IS,"2020-11",117,42
UNK,IS,"2020-11",117,42
XD,IS,"2020-11",117,42
XF,IS,"2020-11",117,42
Zeta,IS,"2020-11",117,42
A.23.1+E484K,IS,"2020-12",461,39
A.27,IS,"2020-12",461,39
A.28,IS,"2020-12",461,39
Alpha,IS,"2020-12",1844,39
AT.1,IS,"2020-12",461,39
AV.1,IS,"2020-12",461,39
B.1.1.318,IS,"2020-12",461,39
B.1.1.519,IS,"2020-12",461,39
B.1.214.2,IS,"2020-12",461,39
B.1.526,IS,"2020-12",461,39
B.1.616,IS,"2020-12",461,39
B.1.617.3,IS,"2020-12",461,39
B.1.620,IS,"2020-12",461,39
B.1.640,IS,"2020-12",461,39
Beta,IS,"2020-12",1383,39
C.1.2,IS,"2020-12",461,39
C.16,IS,"2020-12",461,39
C.36+L452R,IS,"2020-12",461,39
Delta,IS,"2020-12",2766,39
Epsilon,IS,"2020-12",461,39
Eta,IS,"2020-12",461,39
Gamma,IS,"2020-12",922,39
Kappa,IS,"2020-12",461,39
Lambda,IS,"2020-12",461,39
Mu,IS,"2020-12",461,39
Omicron,IS,"2020-12",2766,39
Other,IS,"2020-12",461,39
Theta,IS,"2020-12",461,39
UNK,IS,"2020-12",461,39
XD,IS,"2020-12",461,39
XF,IS,"2020-12",461,39
Zeta,IS,"2020-12",461,39
A.23.1+E484K,IS,"2020-13",509,43
A.27,IS,"2020-13",509,43
A.28,IS,"2020-13",509,43
Alpha,IS,"2020-13",2036,43
AT.1,IS,"2020-13",509,43
AV.1,IS,"2020-13",509,43
B.1.1.318,IS,"2020-13",509,43
B.1.1.519,IS,"2020-13",509,43
B.1.214.2,IS,"2020-13",509,43
B.1.526,IS,"2020-13",509,43
B.1.616,IS,"2020-13",509,43
B.1.617.3,IS,"2020-13",509,43
B.1.620,IS,"2020-13",509,43
B.1.640,IS,"2020-13",509,43
Beta,IS,"2020-13",1527,43
C.1.2,IS,"2020-13",509,43
C.16,IS,"2020-13",509,43
C.36+L452R,IS,"2020-13",509,43
Delta,IS,"2020-13",3054,43
Epsilon,IS,"2020-13",509,43
Eta,IS,"2020-13",509,43
Gamma,IS,"2020-13",1018,43
Kappa,IS,"2020-13",509,43
Lambda,IS,"2020-13",509,43
Mu,IS,"2020-13",509,43
Omicron,IS,"2020-13",3054,43
Other,IS,"2020-13",509,43
Theta,IS,"2020-13",509,43
UNK,IS,"2020-13",509,43
XD,IS,"2020-13",509,43
XF,IS,"2020-13",509,43
Zeta,IS,"2020-13",509,43
A.23.1+E484K,IS,"2020-14",440,50
A.27,IS,"2020-14",440,50
A.28,IS,"2020-14",440,50
Alpha,IS,"2020-14",1760,50
AT.1,IS,"2020-14",440,50
AV.1,IS,"2020-14",440,50
B.1.1.318,IS,"2020-14",440,50
B.1.1.519,IS,"2020-14",440,50
B.1.214.2,IS,"2020-14",440,50
B.1.526,IS,"2020-14",440,50
B.1.616,IS,"2020-14",440,50
B.1.617.3,IS,"2020-14",440,50
B.1.620,IS,"2020-14",440,50
B.1.640,IS,"2020-14",440,50
Beta,IS,"2020-14",1320,50
C.1.2,IS,"2020-14",440,50
C.16,IS,"2020-14",440,50
C.36+L452R,IS,"2020-14",440,50
Delta,IS,"2020-14",2640,50
Epsilon,IS,"2020-14",440,50
Eta,IS,"2020-14",440,50
Gamma,IS,"2020-14",880,50
Kappa,IS,"2020-14",440,50
Lambda,IS,"2020-14",440,50
Mu,IS,"2020-14",440,50
Omicron,IS,"2020-14",2640,50
Other,IS,"2020-14",440,50
Theta,IS,"2020-14",440,50
UNK,IS,"2020-14",440,50
XD,IS,"2020-14",440,50
XF,IS,"2020-14",440,50
Zeta,IS,"2020-14",440,50
A.23.1+E484K,IS,"2020-15",135,50
A.27,IS,"2020-15",135,50
A.28,IS,"2020-15",135,50
Alpha,IS,"2020-15",540,50
AT.1,IS,"2020-15",135,50
AV.1,IS,"2020-15",135,50
B.1.1.318,IS,"2020-15",135,50
B.1.1.519,IS,"2020-15",135,50
B.1.214.2,IS,"2020-15",135,50
B.1.526,IS,"2020-15",135,50
B.1.616,IS,"2020-15",135,50
B.1.617.3,IS,"2020-15",135,50
B.1.620,IS,"2020-15",135,50
B.1.640,IS,"2020-15",135,50
Beta,IS,"2020-15",405,50
C.1.2,IS,"2020-15",135,50
C.16,IS,"2020-15",135,50
C.36+L452R,IS,"2020-15",135,50
Delta,IS,"2020-15",810,50
Epsilon,IS,"2020-15",135,50
Eta,IS,"2020-15",135,50
Gamma,IS,"2020-15",270,50
Kappa,IS,"2020-15",135,50
Lambda,IS,"2020-15",135,50
Mu,IS,"2020-15",135,50
Omicron,IS,"2020-15",810,50
Other,IS,"2020-15",135,50
Theta,IS,"2020-15",135,50
UNK,IS,"2020-15",135,50
XD,IS,"2020-15",135,50
XF,IS,"2020-15",135,50
Zeta,IS,"2020-15",135,50
A.23.1+E484K,IS,"2020-16",53,60
A.27,IS,"2020-16",53,60
A.28,IS,"2020-16",53,60
Alpha,IS,"2020-16",212,60
AT.1,IS,"2020-16",53,60
AV.1,IS,"2020-16",53,60
B.1.1.318,IS,"2020-16",53,60
B.1.1.519,IS,"2020-16",53,60
B.1.214.2,IS,"2020-16",53,60
B.1.526,IS,"2020-16",53,60
B.1.616,IS,"2020-16",53,60
B.1.617.3,IS,"2020-16",53,60
B.1.620,IS,"2020-16",53,60
B.1.640,IS,"2020-16",53,60
Beta,IS,"2020-16",159,60
C.1.2,IS,"2020-16",53,60
C.16,IS,"2020-16",53,60
C.36+L452R,IS,"2020-16",53,60
Delta,IS,"2020-16",318,60
Epsilon,IS,"2020-16",53,60
Eta,IS,"2020-16",53,60
Gamma,IS,"2020-16",106,60
Kappa,IS,"2020-16",53,60
Lambda,IS,"2020-16",53,60
Mu,IS,"2020-16",53,60
Omicron,IS,"2020-16",318,60
Other,IS,"2020-16",53,60
Theta,IS,"2020-16",53,60
UNK,IS,"2020-16",53,60
XD,IS,"2020-16",53,60
XF,IS,"2020-16",53,60
Zeta,IS,"2020-16",53,60
A.23.1+E484K,IS,"2020-17",16,35
A.27,IS,"2020-17",16,35
A.28,IS,"2020-17",16,35
Alpha,IS,"2020-17",64,35
AT.1,IS,"2020-17",16,35
AV.1,IS,"2020-17",16,35
B.1.1.318,IS,"2020-17",16,35
B.1.1.519,IS,"2020-17",16,35
B.1.214.2,IS,"2020-17",16,35
B.1.526,IS,"2020-17",16,35
B.1.616,IS,"2020-17",16,35
B.1.617.3,IS,"2020-17",16,35
B.1.620,IS,"2020-17",16,35
B.1.640,IS,"2020-17",16,35
Beta,IS,"2020-17",48,35
C.1.2,IS,"2020-17",16,35
C.16,IS,"2020-17",16,35
C.36+L452R,IS,"2020-17",16,35
Delta,IS,"2020-17",96,35
Epsilon,IS,"2020-17",16,35
Eta,IS,"2020-17",16,35
Gamma,IS,"2020-17",32,35
Kappa,IS,"2020-17",16,35
Lambda,IS,"2020-17",16,35
Mu,IS,"2020-17",16,35
Omicron,IS,"2020-17",96,35
Other,IS,"2020-17",16,35
Theta,IS,"2020-17",16,35
UNK,IS,"2020-17",16,35
XD,IS,"2020-17",16,35
XF,IS,"2020-17",16,35
Zeta,IS,"2020-17",16,35
A.23.1+E484K,IS,"2020-18",7,44
A.27,IS,"2020-18",7,44
A.28,IS,"2020-18",7,44
Alpha,IS,"2020-18",28,44
AT.1,IS,"2020-18",7,44
AV.1,IS,"2020-18",7,44
B.1.1.318,IS,"2020-18",7,44
B.1.1.519,IS,"2020-18",7,44
B.1.214.2,IS,"2020-18",7,44
B.1.526,IS,"2020-18",7,44
B.1.616,IS,"2020-18",7,44
B.1.617.3,IS,"2020-18",7,44
B.1.620,IS,"2020-18",7,44
B.1.640,IS,"2020-18",7,44
Beta,IS,"2020-18",21,44
C.1.2,IS,"2020-18",7,44
C.16,IS,"2020-18",7,44
C.36+L452R,IS,"2020-18",7,44
Delta,IS,"2020-18",42,44
Epsilon,IS,"2020-18",7,44
Eta,IS,"2020-18",7,44
Gamma,IS,"2020-18",14,44
Kappa,IS,"2020-18",7,44
Lambda,IS,"2020-18",7,44
Mu,IS,"2020-18",7,44
Omicron,IS,"2020-18",42,44
Other,IS,"2020-18",7,44
Theta,IS,"2020-18",7,44
UNK,IS,"2020-18",7,44
XD,IS,"2020-18",7,44
XF,IS,"2020-18",7,44
Zeta,IS,"2020-18",7,44
A.23.1+E484K,IS,"2020-19",2,37
A.27,IS,"2020-19",2,37
A.28,IS,"2020-19",2,37
Alpha,IS,"2020-19",8,37
AT.1,IS,"2020-19",2,37
AV.1,IS,"2020-19",2,37
B.1.1.318,IS,"2020-19",2,37
B.1.1.519,IS,"2020-19",2,37
B.1.214.2,IS,"2020-19",2,37
B.1.526,IS,"2020-19",2,37
B.1.616,IS,"2020-19",2,37
B.1.617.3,IS,"2020-19",2,37
B.1.620,IS,"2020-19",2,37
B.1.640,IS,"2020-19",2,37
Beta,IS,"2020-19",6,37
C.1.2,IS,"2020-19",2,37
C.16,IS,"2020-19",2,37
C.36+L452R,IS,"2020-19",2,37
Delta,IS,"2020-19",12,37
Epsilon,IS,"2020-19",2,37
Eta,IS,"2020-19",2,37
Gamma,IS,"2020-19",4,37
Kappa,IS,"2020-19",2,37
Lambda,IS,"2020-19",2,37
Mu,IS,"2020-19",2,37
Omicron,IS,"2020-19",12,37
Other,IS,"2020-19",2,37
Theta,IS,"2020-19",2,37
UNK,IS,"2020-19",2,37
XD,IS,"2020-19",2,37
XF,IS,"2020-19",2,37
Zeta,IS,"2020-19",2,37
A.23.1+E484K,IS,"2020-20",1,42
A.27,IS,"2020-20",1,42
A.28,IS,"2020-20",1,42
Alpha,IS,"2020-20",4,42
AT.1,IS,"2020-20",1,42
AV.1,IS,"2020-20",1,42
B.1.1.318,IS,"2020-20",1,42
